event_time,signup_cohort,user_id,stage,channel,platform,city,app_version,event_count,activation_event,vkyc_success_event,payment_success_event,days_since_launch
2026-02-03,2026-02-02,U100069,Phone Verified,PaisaBazaar,Android,Delhi,3.8.0,1,0,0,0,1
2026-02-04,2026-02-02,U100069,PAN Verified,PaisaBazaar,Android,Delhi,3.8.0,1,0,0,0,1
2026-02-06,2026-02-02,U100069,FD Payment Success,PaisaBazaar,Android,Delhi,3.8.0,1,0,0,1,1
2026-02-03,2026-02-02,U100070,Signup,PaisaBazaar,iOS,Mumbai,3.8.0,1,0,0,0,1
2026-02-03,2026-02-02,U100070,Phone Verified,PaisaBazaar,iOS,Mumbai,3.8.0,1,0,0,0,1
2026-02-02,2026-02-02,U100071,Signup,PaisaBazaar,Android,Delhi,3.7.9,1,0,0,0,1
2026-02-02,2026-02-02,U100072,Signup,Google,Android,Bangalore,3.8.1,1,0,0,0,1
2026-02-03,2026-02-02,U100072,Phone Verified,Google,Android,Bangalore,3.8.1,1,0,0,0,1
2026-02-04,2026-02-02,U100072,PAN Verified,Google,Android,Bangalore,3.8.1,1,0,0,0,1
2026-02-05,2026-02-02,U100072,FD Payment Success,Google,Android,Bangalore,3.8.1,1,0,0,1,1
2026-02-05,2026-02-02,U100072,VKYC Success,Google,Android,Bangalore,3.8.1,1,0,1,0,1
2026-02-05,2026-02-02,U100072,Card Issued,Google,Android,Bangalore,3.8.1,1,0,0,0,1
2026-02-05,2026-02-02,U100072,Card Activated,Google,Android,Bangalore,3.8.1,1,1,0,0,1
2026-02-02,2026-02-02,U100073,Signup,Meta,iOS,Bangalore,3.8.0,1,0,0,0,1
2026-02-03,2026-02-02,U100073,Phone Verified,Meta,iOS,Bangalore,3.8.0,1,0,0,0,1
2026-02-04,2026-02-02,U100073,PAN Verified,Meta,iOS,Bangalore,3.8.0,1,0,0,0,1
2026-02-02,2026-02-02,U100074,Signup,Meta,Android,Mumbai,3.8.0,1,0,0,0,1
2026-02-03,2026-02-02,U100074,Phone Verified,Meta,Android,Mumbai,3.8.0,1,0,0,0,1
2026-02-02,2026-02-02,U100075,Signup,Meta,Android,Bangalore,3.8.0,1,0,0,0,1
2026-02-03,2026-02-02,U100075,Phone Verified,Meta,Android,Bangalore,3.8.0,1,0,0,0,1
2026-02-02,2026-02-02,U100076,Signup,Meta,Android,Delhi,3.7.9,1,0,0,0,1
2026-02-03,2026-02-02,U100076,Phone Verified,Meta,Android,Delhi,3.7.9,1,0,0,0,1
2026-02-02,2026-02-02,U100077,Signup,Meta,Android,Bangalore,3.7.9,1,0,0,0,1
2026-02-03,2026-02-02,U100077,Phone Verified,Meta,Android,Bangalore,3.7.9,1,0,0,0,1
2026-02-04,2026-02-02,U100077,PAN Verified,Meta,Android,Bangalore,3.7.9,1,0,0,0,1
2026-02-03,2026-02-02,U100078,Signup,Meta,iOS,Delhi,3.7.9,1,0,0,0,1
2026-02-03,2026-02-02,U100078,Phone Verified,Meta,iOS,Delhi,3.7.9,1,0,0,0,1
2026-02-02,2026-02-02,U100079,Signup,Google,Android,Hyderabad,3.8.0,1,0,0,0,1
2026-02-03,2026-02-02,U100079,Phone Verified,Google,Android,Hyderabad,3.8.0,1,0,0,0,1
2026-02-02,2026-02-02,U100080,Signup,CRED,Android,Mumbai,3.8.0,1,0,0,0,1
2026-02-03,2026-02-02,U100080,Phone Verified,CRED,Android,Mumbai,3.8.0,1,0,0,0,1
2026-02-04,2026-02-02,U100080,PAN Verified,CRED,Android,Mumbai,3.8.0,1,0,0,0,1
2026-02-05,2026-02-02,U100080,FD Payment Success,CRED,Android,Mumbai,3.8.0,1,0,0,1,1
2026-02-02,2026-02-02,U100081,Signup,PaisaBazaar,Android,Hyderabad,3.8.0,1,0,0,0,1
2026-02-03,2026-02-02,U100081,Phone Verified,PaisaBazaar,Android,Hyderabad,3.8.0,1,0,0,0,1
2026-02-04,2026-02-02,U100081,PAN Verified,PaisaBazaar,Android,Hyderabad,3.8.0,1,0,0,0,1
2026-02-05,2026-02-02,U100081,FD Payment Success,PaisaBazaar,Android,Hyderabad,3.8.0,1,0,0,1,1
2026-02-02,2026-02-02,U100082,Signup,Meta,Android,Hyderabad,3.8.0,1,0,0,0,1
2026-02-03,2026-02-02,U100082,Phone Verified,Meta,Android,Hyderabad,3.8.0,1,0,0,0,1
2026-02-04,2026-02-02,U100082,PAN Verified,Meta,Android,Hyderabad,3.8.0,1,0,0,0,1
2026-02-02,2026-02-02,U100083,Signup,Meta,Android,Delhi,3.8.0,1,0,0,0,1
2026-02-03,2026-02-02,U100083,Phone Verified,Meta,Android,Delhi,3.8.0,1,0,0,0,1
2026-02-04,2026-02-02,U100083,PAN Verified,Meta,Android,Delhi,3.8.0,1,0,0,0,1
2026-02-05,2026-02-02,U100083,FD Payment Success,Meta,Android,Delhi,3.8.0,1,0,0,1,1
2026-02-05,2026-02-02,U100083,VKYC Success,Meta,Android,Delhi,3.8.0,1,0,1,0,1
2026-02-02,2026-02-02,U100084,Signup,CRED,Android,Delhi,3.8.1,1,0,0,0,1
2026-02-03,2026-02-02,U100084,Phone Verified,CRED,Android,Delhi,3.8.1,1,0,0,0,1
2026-02-04,2026-02-02,U100084,PAN Verified,CRED,Android,Delhi,3.8.1,1,0,0,0,1
2026-02-05,2026-02-02,U100084,FD Payment Success,CRED,Android,Delhi,3.8.1,1,0,0,1,1
2026-02-02,2026-02-02,U100085,Signup,Google,Android,Bangalore,3.8.1,1,0,0,0,1
2026-02-03,2026-02-02,U100085,Phone Verified,Google,Android,Bangalore,3.8.1,1,0,0,0,1
2026-02-04,2026-02-02,U100085,PAN Verified,Google,Android,Bangalore,3.8.1,1,0,0,0,1
2026-02-05,2026-02-02,U100085,FD Payment Success,Google,Android,Bangalore,3.8.1,1,0,0,1,1
2026-02-05,2026-02-02,U100085,VKYC Success,Google,Android,Bangalore,3.8.1,1,0,1,0,1
2026-02-02,2026-02-02,U100086,Signup,Meta,Android,Pune,3.8.1,1,0,0,0,1
2026-02-03,2026-02-02,U100086,Phone Verified,Meta,Android,Pune,3.8.1,1,0,0,0,1
2026-02-04,2026-02-02,U100086,PAN Verified,Meta,Android,Pune,3.8.1,1,0,0,0,1
2026-02-02,2026-02-02,U100087,Signup,CRED,Android,Hyderabad,3.8.1,1,0,0,0,1
2026-02-03,2026-02-02,U100087,Phone Verified,CRED,Android,Hyderabad,3.8.1,1,0,0,0,1
2026-02-04,2026-02-02,U100087,PAN Verified,CRED,Android,Hyderabad,3.8.1,1,0,0,0,1
2026-02-05,2026-02-02,U100087,FD Payment Success,CRED,Android,Hyderabad,3.8.1,1,0,0,1,1
2026-02-02,2026-02-02,U100088,Signup,Google,iOS,Hyderabad,3.8.0,1,0,0,0,1
2026-02-03,2026-02-02,U100088,Phone Verified,Google,iOS,Hyderabad,3.8.0,1,0,0,0,1
2026-02-04,2026-02-02,U100088,PAN Verified,Google,iOS,Hyderabad,3.8.0,1,0,0,0,1
2026-02-05,2026-02-02,U100088,FD Payment Success,Google,iOS,Hyderabad,3.8.0,1,0,0,1,1
2026-02-05,2026-02-02,U100088,VKYC Success,Google,iOS,Hyderabad,3.8.0,1,0,1,0,1
2026-02-05,2026-02-02,U100088,Card Issued,Google,iOS,Hyderabad,3.8.0,1,0,0,0,1
2026-02-02,2026-02-02,U100089,Signup,Meta,Android,Delhi,3.8.0,1,0,0,0,1
2026-02-03,2026-02-02,U100089,Phone Verified,Meta,Android,Delhi,3.8.0,1,0,0,0,1
2026-02-04,2026-02-02,U100089,PAN Verified,Meta,Android,Delhi,3.8.0,1,0,0,0,1
2026-02-02,2026-02-02,U100090,Signup,Meta,Android,Bangalore,3.8.0,1,0,0,0,1
2026-02-03,2026-02-02,U100090,Phone Verified,Meta,Android,Bangalore,3.8.0,1,0,0,0,1
2026-02-04,2026-02-02,U100090,PAN Verified,Meta,Android,Bangalore,3.8.0,1,0,0,0,1
2026-02-02,2026-02-02,U100091,Signup,CRED,Android,Bangalore,3.7.9,1,0,0,0,1
2026-02-03,2026-02-02,U100091,Phone Verified,CRED,Android,Bangalore,3.7.9,1,0,0,0,1
2026-02-02,2026-02-02,U100092,Signup,Organic,Web,Hyderabad,3.8.1,1,0,0,0,1
2026-02-03,2026-02-02,U100092,Phone Verified,Organic,Web,Hyderabad,3.8.1,1,0,0,0,1
2026-02-04,2026-02-02,U100092,PAN Verified,Organic,Web,Hyderabad,3.8.1,1,0,0,0,1
2026-02-05,2026-02-02,U100092,FD Payment Success,Organic,Web,Hyderabad,3.8.1,1,0,0,1,1
2026-02-02,2026-02-02,U100093,Signup,Google,Android,Bangalore,3.7.9,1,0,0,0,1
2026-02-03,2026-02-02,U100093,Phone Verified,Google,Android,Bangalore,3.7.9,1,0,0,0,1
2026-02-04,2026-02-02,U100093,PAN Verified,Google,Android,Bangalore,3.7.9,1,0,0,0,1
2026-02-05,2026-02-02,U100093,FD Payment Success,Google,Android,Bangalore,3.7.9,1,0,0,1,1
2026-02-05,2026-02-02,U100093,VKYC Success,Google,Android,Bangalore,3.7.9,1,0,1,0,1
2026-02-02,2026-02-02,U100094,Signup,Meta,Web,Bangalore,3.8.1,1,0,0,0,1
2026-02-03,2026-02-02,U100094,Phone Verified,Meta,Web,Bangalore,3.8.1,1,0,0,0,1
2026-02-02,2026-02-02,U100095,Signup,Meta,Android,Mumbai,3.7.9,1,0,0,0,1
2026-02-03,2026-02-02,U100095,Phone Verified,Meta,Android,Mumbai,3.7.9,1,0,0,0,1
2026-02-05,2026-02-02,U100095,PAN Verified,Meta,Android,Mumbai,3.7.9,1,0,0,0,1
2026-02-05,2026-02-02,U100095,FD Payment Success,Meta,Android,Mumbai,3.7.9,1,0,0,1,1
2026-02-05,2026-02-02,U100095,VKYC Success,Meta,Android,Mumbai,3.7.9,1,0,1,0,1
2026-02-05,2026-02-02,U100095,Card Issued,Meta,Android,Mumbai,3.7.9,1,0,0,0,1
2026-02-02,2026-02-02,U100096,Signup,PaisaBazaar,Android,Mumbai,3.8.0,1,0,0,0,1
2026-02-04,2026-02-02,U100096,Phone Verified,PaisaBazaar,Android,Mumbai,3.8.0,1,0,0,0,1
2026-02-04,2026-02-02,U100096,PAN Verified,PaisaBazaar,Android,Mumbai,3.8.0,1,0,0,0,1
2026-02-02,2026-02-02,U100097,Signup,Google,Web,Bangalore,3.8.0,1,0,0,0,1
2026-02-03,2026-02-02,U100097,Phone Verified,Google,Web,Bangalore,3.8.0,1,0,0,0,1
2026-02-04,2026-02-02,U100097,PAN Verified,Google,Web,Bangalore,3.8.0,1,0,0,0,1
2026-02-02,2026-02-02,U100098,Signup,Google,Android,Mumbai,3.8.0,1,0,0,0,1
2026-02-03,2026-02-02,U100098,Phone Verified,Google,Android,Mumbai,3.8.0,1,0,0,0,1
2026-02-02,2026-02-02,U100099,Signup,PaisaBazaar,iOS,Mumbai,3.7.9,1,0,0,0,1
2026-02-03,2026-02-02,U100099,Phone Verified,PaisaBazaar,iOS,Mumbai,3.7.9,1,0,0,0,1
2026-02-04,2026-02-02,U100099,PAN Verified,PaisaBazaar,iOS,Mumbai,3.7.9,1,0,0,0,1
2026-02-02,2026-02-02,U100100,Signup,CRED,iOS,Pune,3.7.9,1,0,0,0,1
2026-02-03,2026-02-02,U100100,Phone Verified,CRED,iOS,Pune,3.7.9,1,0,0,0,1
2026-02-04,2026-02-02,U100100,PAN Verified,CRED,iOS,Pune,3.7.9,1,0,0,0,1
2026-02-02,2026-02-02,U100101,Signup,Meta,Android,Mumbai,3.7.9,1,0,0,0,1
2026-02-03,2026-02-02,U100101,Phone Verified,Meta,Android,Mumbai,3.7.9,1,0,0,0,1
2026-02-02,2026-02-02,U100102,Signup,Google,iOS,Mumbai,3.8.0,1,0,0,0,1
2026-02-03,2026-02-02,U100102,Phone Verified,Google,iOS,Mumbai,3.8.0,1,0,0,0,1
2026-02-02,2026-02-02,U100103,Signup,Google,Android,Delhi,3.8.1,1,0,0,0,1
2026-02-03,2026-02-02,U100103,Phone Verified,Google,Android,Delhi,3.8.1,1,0,0,0,1
2026-02-04,2026-02-02,U100103,PAN Verified,Google,Android,Delhi,3.8.1,1,0,0,0,1
2026-02-02,2026-02-02,U100104,Signup,Google,iOS,Bangalore,3.8.1,1,0,0,0,1
2026-02-03,2026-02-02,U100104,Phone Verified,Google,iOS,Bangalore,3.8.1,1,0,0,0,1
2026-02-04,2026-02-02,U100104,PAN Verified,Google,iOS,Bangalore,3.8.1,1,0,0,0,1
2026-02-02,2026-02-02,U100105,Signup,Google,iOS,Mumbai,3.8.0,1,0,0,0,1
2026-02-03,2026-02-02,U100105,Phone Verified,Google,iOS,Mumbai,3.8.0,1,0,0,0,1
2026-02-04,2026-02-02,U100105,PAN Verified,Google,iOS,Mumbai,3.8.0,1,0,0,0,1
2026-02-05,2026-02-02,U100105,FD Payment Success,Google,iOS,Mumbai,3.8.0,1,0,0,1,1
2026-02-02,2026-02-02,U100106,Signup,CRED,Android,Bangalore,3.7.9,1,0,0,0,1
2026-02-03,2026-02-02,U100106,Phone Verified,CRED,Android,Bangalore,3.7.9,1,0,0,0,1
2026-02-04,2026-02-02,U100106,PAN Verified,CRED,Android,Bangalore,3.7.9,1,0,0,0,1
2026-02-05,2026-02-02,U100106,FD Payment Success,CRED,Android,Bangalore,3.7.9,1,0,0,1,1
2026-02-05,2026-02-02,U100106,VKYC Success,CRED,Android,Bangalore,3.7.9,1,0,1,0,1
2026-02-05,2026-02-02,U100106,Card Issued,CRED,Android,Bangalore,3.7.9,1,0,0,0,1
2026-02-02,2026-02-02,U100107,Signup,Organic,Android,Mumbai,3.8.1,1,0,0,0,1
2026-02-03,2026-02-02,U100107,Phone Verified,Organic,Android,Mumbai,3.8.1,1,0,0,0,1
2026-02-04,2026-02-02,U100107,PAN Verified,Organic,Android,Mumbai,3.8.1,1,0,0,0,1
2026-02-05,2026-02-02,U100107,FD Payment Success,Organic,Android,Mumbai,3.8.1,1,0,0,1,1
2026-02-05,2026-02-02,U100107,VKYC Success,Organic,Android,Mumbai,3.8.1,1,0,1,0,1
2026-02-02,2026-02-02,U100108,Signup,Meta,Android,Hyderabad,3.8.0,1,0,0,0,1
2026-02-02,2026-02-02,U100109,Signup,Organic,Android,Mumbai,3.8.0,1,0,0,0,1
2026-02-03,2026-02-02,U100109,Phone Verified,Organic,Android,Mumbai,3.8.0,1,0,0,0,1
2026-02-02,2026-02-02,U100110,Signup,Organic,iOS,Hyderabad,3.8.1,1,0,0,0,1
2026-02-03,2026-02-02,U100110,Phone Verified,Organic,iOS,Hyderabad,3.8.1,1,0,0,0,1
2026-02-04,2026-02-02,U100110,PAN Verified,Organic,iOS,Hyderabad,3.8.1,1,0,0,0,1
2026-02-05,2026-02-02,U100110,FD Payment Success,Organic,iOS,Hyderabad,3.8.1,1,0,0,1,1
2026-02-02,2026-02-02,U100111,Signup,Meta,Android,Delhi,3.8.0,1,0,0,0,1
2026-02-03,2026-02-02,U100111,Phone Verified,Meta,Android,Delhi,3.8.0,1,0,0,0,1
2026-02-04,2026-02-02,U100111,PAN Verified,Meta,Android,Delhi,3.8.0,1,0,0,0,1
2026-02-05,2026-02-02,U100111,FD Payment Success,Meta,Android,Delhi,3.8.0,1,0,0,1,1
2026-02-02,2026-02-02,U100112,Signup,PaisaBazaar,Android,Pune,3.7.9,1,0,0,0,1
2026-02-02,2026-02-02,U100113,Signup,Meta,Android,Mumbai,3.8.0,1,0,0,0,1
2026-02-02,2026-02-02,U100114,Signup,Meta,Android,Pune,3.7.9,1,0,0,0,1
2026-02-04,2026-02-02,U100114,Phone Verified,Meta,Android,Pune,3.7.9,1,0,0,0,1
2026-02-04,2026-02-02,U100114,PAN Verified,Meta,Android,Pune,3.7.9,1,0,0,0,1
2026-02-06,2026-02-02,U100114,FD Payment Success,Meta,Android,Pune,3.7.9,1,0,0,1,1
2026-02-05,2026-02-02,U100114,VKYC Success,Meta,Android,Pune,3.7.9,1,0,1,0,1
2026-02-02,2026-02-02,U100115,Signup,CRED,iOS,Hyderabad,3.8.1,1,0,0,0,1
2026-02-03,2026-02-02,U100115,Phone Verified,CRED,iOS,Hyderabad,3.8.1,1,0,0,0,1
2026-02-04,2026-02-02,U100115,PAN Verified,CRED,iOS,Hyderabad,3.8.1,1,0,0,0,1
2026-02-05,2026-02-02,U100115,FD Payment Success,CRED,iOS,Hyderabad,3.8.1,1,0,0,1,1
2026-02-05,2026-02-02,U100115,VKYC Success,CRED,iOS,Hyderabad,3.8.1,1,0,1,0,1
2026-02-05,2026-02-02,U100115,Card Issued,CRED,iOS,Hyderabad,3.8.1,1,0,0,0,1
2026-02-02,2026-02-02,U100116,Signup,Google,iOS,Pune,3.8.1,1,0,0,0,1
2026-02-03,2026-02-02,U100116,Phone Verified,Google,iOS,Pune,3.8.1,1,0,0,0,1
2026-02-02,2026-02-02,U100117,Signup,Google,iOS,Bangalore,3.8.1,1,0,0,0,1
2026-02-03,2026-02-02,U100117,Phone Verified,Google,iOS,Bangalore,3.8.1,1,0,0,0,1
2026-02-04,2026-02-02,U100117,PAN Verified,Google,iOS,Bangalore,3.8.1,1,0,0,0,1
2026-02-05,2026-02-02,U100117,FD Payment Success,Google,iOS,Bangalore,3.8.1,1,0,0,1,1
2026-02-05,2026-02-02,U100117,VKYC Success,Google,iOS,Bangalore,3.8.1,1,0,1,0,1
2026-02-02,2026-02-02,U100118,Signup,Meta,iOS,Pune,3.7.9,1,0,0,0,1
2026-02-03,2026-02-02,U100118,Phone Verified,Meta,iOS,Pune,3.7.9,1,0,0,0,1
2026-02-02,2026-02-02,U100119,Signup,Google,iOS,Bangalore,3.8.0,1,0,0,0,1
2026-02-03,2026-02-02,U100119,Phone Verified,Google,iOS,Bangalore,3.8.0,1,0,0,0,1
2026-02-04,2026-02-02,U100119,PAN Verified,Google,iOS,Bangalore,3.8.0,1,0,0,0,1
2026-02-02,2026-02-02,U100120,Signup,Google,Android,Bangalore,3.7.9,1,0,0,0,1
2026-02-03,2026-02-02,U100120,Phone Verified,Google,Android,Bangalore,3.7.9,1,0,0,0,1
2026-02-04,2026-02-02,U100120,PAN Verified,Google,Android,Bangalore,3.7.9,1,0,0,0,1
2026-02-05,2026-02-02,U100120,FD Payment Success,Google,Android,Bangalore,3.7.9,1,0,0,1,1
2026-02-05,2026-02-02,U100120,VKYC Success,Google,Android,Bangalore,3.7.9,1,0,1,0,1
2026-02-02,2026-02-02,U100121,Signup,Meta,iOS,Mumbai,3.8.0,1,0,0,0,1
2026-02-02,2026-02-02,U100122,Signup,Organic,Android,Bangalore,3.8.0,1,0,0,0,1
2026-02-03,2026-02-02,U100122,Phone Verified,Organic,Android,Bangalore,3.8.0,1,0,0,0,1
2026-02-05,2026-02-02,U100122,PAN Verified,Organic,Android,Bangalore,3.8.0,1,0,0,0,1
2026-02-02,2026-02-02,U100123,Signup,CRED,Android,Bangalore,3.8.0,1,0,0,0,1
2026-02-03,2026-02-02,U100123,Phone Verified,CRED,Android,Bangalore,3.8.0,1,0,0,0,1
2026-02-04,2026-02-02,U100123,PAN Verified,CRED,Android,Bangalore,3.8.0,1,0,0,0,1
2026-02-02,2026-02-02,U100124,Signup,CRED,Android,Bangalore,3.8.0,1,0,0,0,1
2026-02-03,2026-02-02,U100124,Phone Verified,CRED,Android,Bangalore,3.8.0,1,0,0,0,1
2026-02-04,2026-02-02,U100124,PAN Verified,CRED,Android,Bangalore,3.8.0,1,0,0,0,1
2026-02-05,2026-02-02,U100124,FD Payment Success,CRED,Android,Bangalore,3.8.0,1,0,0,1,1
2026-02-02,2026-02-02,U100125,Signup,CRED,Android,Hyderabad,3.8.0,1,0,0,0,1
2026-02-03,2026-02-02,U100125,Phone Verified,CRED,Android,Hyderabad,3.8.0,1,0,0,0,1
2026-02-04,2026-02-02,U100125,PAN Verified,CRED,Android,Hyderabad,3.8.0,1,0,0,0,1
2026-02-05,2026-02-02,U100125,FD Payment Success,CRED,Android,Hyderabad,3.8.0,1,0,0,1,1
2026-02-05,2026-02-02,U100125,VKYC Success,CRED,Android,Hyderabad,3.8.0,1,0,1,0,1
2026-02-05,2026-02-02,U100125,Card Issued,CRED,Android,Hyderabad,3.8.0,1,0,0,0,1
2026-02-05,2026-02-02,U100125,Card Activated,CRED,Android,Hyderabad,3.8.0,1,1,0,0,1
2026-02-02,2026-02-02,U100126,Signup,Google,Android,Bangalore,3.8.1,1,0,0,0,1
2026-02-03,2026-02-02,U100126,Phone Verified,Google,Android,Bangalore,3.8.1,1,0,0,0,1
2026-02-04,2026-02-02,U100126,PAN Verified,Google,Android,Bangalore,3.8.1,1,0,0,0,1
2026-02-05,2026-02-02,U100126,FD Payment Success,Google,Android,Bangalore,3.8.1,1,0,0,1,1
2026-02-02,2026-02-02,U100127,Signup,Meta,iOS,Hyderabad,3.7.9,1,0,0,0,1
2026-02-03,2026-02-02,U100127,Phone Verified,Meta,iOS,Hyderabad,3.7.9,1,0,0,0,1
2026-02-04,2026-02-02,U100127,PAN Verified,Meta,iOS,Hyderabad,3.7.9,1,0,0,0,1
2026-02-02,2026-02-02,U100128,Signup,PaisaBazaar,iOS,Mumbai,3.8.1,1,0,0,0,1
2026-02-03,2026-02-02,U100128,Phone Verified,PaisaBazaar,iOS,Mumbai,3.8.1,1,0,0,0,1
2026-02-02,2026-02-02,U100129,Signup,CRED,iOS,Bangalore,3.8.1,1,0,0,0,1
2026-02-03,2026-02-02,U100129,Phone Verified,CRED,iOS,Bangalore,3.8.1,1,0,0,0,1
2026-02-03,2026-02-03,U100130,Signup,Google,Android,Bangalore,3.8.0,1,0,0,0,2
2026-02-04,2026-02-03,U100130,Phone Verified,Google,Android,Bangalore,3.8.0,1,0,0,0,2
2026-02-05,2026-02-03,U100130,PAN Verified,Google,Android,Bangalore,3.8.0,1,0,0,0,2
2026-02-06,2026-02-03,U100130,FD Payment Success,Google,Android,Bangalore,3.8.0,1,0,0,1,2
2026-02-06,2026-02-03,U100130,VKYC Success,Google,Android,Bangalore,3.8.0,1,0,1,0,2
2026-02-03,2026-02-03,U100131,Signup,Organic,Web,Mumbai,3.8.0,1,0,0,0,2
2026-02-04,2026-02-03,U100131,Phone Verified,Organic,Web,Mumbai,3.8.0,1,0,0,0,2
2026-02-05,2026-02-03,U100131,PAN Verified,Organic,Web,Mumbai,3.8.0,1,0,0,0,2
2026-02-06,2026-02-03,U100131,FD Payment Success,Organic,Web,Mumbai,3.8.0,1,0,0,1,2
2026-02-06,2026-02-03,U100131,VKYC Success,Organic,Web,Mumbai,3.8.0,1,0,1,0,2
2026-02-06,2026-02-03,U100131,Card Issued,Organic,Web,Mumbai,3.8.0,1,0,0,0,2
2026-02-06,2026-02-03,U100131,Card Activated,Organic,Web,Mumbai,3.8.0,1,1,0,0,2
2026-02-03,2026-02-03,U100132,Signup,PaisaBazaar,Android,Bangalore,3.8.0,1,0,0,0,2
2026-02-04,2026-02-03,U100132,Phone Verified,PaisaBazaar,Android,Bangalore,3.8.0,1,0,0,0,2
2026-02-03,2026-02-03,U100133,Signup,CRED,iOS,Bangalore,3.8.1,1,0,0,0,2
2026-02-04,2026-02-03,U100133,Phone Verified,CRED,iOS,Bangalore,3.8.1,1,0,0,0,2
2026-02-05,2026-02-03,U100133,PAN Verified,CRED,iOS,Bangalore,3.8.1,1,0,0,0,2
2026-02-06,2026-02-03,U100133,FD Payment Success,CRED,iOS,Bangalore,3.8.1,1,0,0,1,2
2026-02-03,2026-02-03,U100134,Signup,CRED,Android,Pune,3.8.1,1,0,0,0,2
2026-02-04,2026-02-03,U100134,Phone Verified,CRED,Android,Pune,3.8.1,1,0,0,0,2
2026-02-05,2026-02-03,U100134,PAN Verified,CRED,Android,Pune,3.8.1,1,0,0,0,2
2026-02-06,2026-02-03,U100134,FD Payment Success,CRED,Android,Pune,3.8.1,1,0,0,1,2
2026-02-06,2026-02-03,U100134,VKYC Success,CRED,Android,Pune,3.8.1,1,0,1,0,2
2026-02-03,2026-02-03,U100135,Signup,Meta,Android,Pune,3.8.0,1,0,0,0,2
2026-02-04,2026-02-03,U100136,Signup,Organic,iOS,Bangalore,3.8.0,1,0,0,0,2
2026-02-04,2026-02-03,U100136,Phone Verified,Organic,iOS,Bangalore,3.8.0,1,0,0,0,2
2026-02-05,2026-02-03,U100136,PAN Verified,Organic,iOS,Bangalore,3.8.0,1,0,0,0,2
2026-02-06,2026-02-03,U100136,FD Payment Success,Organic,iOS,Bangalore,3.8.0,1,0,0,1,2
2026-02-03,2026-02-03,U100137,Signup,CRED,Android,Bangalore,3.8.0,1,0,0,0,2
2026-02-04,2026-02-03,U100137,Phone Verified,CRED,Android,Bangalore,3.8.0,1,0,0,0,2
2026-02-05,2026-02-03,U100137,PAN Verified,CRED,Android,Bangalore,3.8.0,1,0,0,0,2
2026-02-06,2026-02-03,U100137,FD Payment Success,CRED,Android,Bangalore,3.8.0,1,0,0,1,2
2026-02-03,2026-02-03,U100138,Signup,Meta,Android,Mumbai,3.8.1,1,0,0,0,2
2026-02-04,2026-02-03,U100138,Phone Verified,Meta,Android,Mumbai,3.8.1,1,0,0,0,2
2026-02-05,2026-02-03,U100138,PAN Verified,Meta,Android,Mumbai,3.8.1,1,0,0,0,2
2026-02-06,2026-02-03,U100138,FD Payment Success,Meta,Android,Mumbai,3.8.1,1,0,0,1,2
2026-02-03,2026-02-03,U100139,Signup,Meta,Android,Bangalore,3.8.0,1,0,0,0,2
2026-02-03,2026-02-03,U100140,Signup,Google,iOS,Hyderabad,3.7.9,1,0,0,0,2
2026-02-04,2026-02-03,U100140,Phone Verified,Google,iOS,Hyderabad,3.7.9,1,0,0,0,2
2026-02-05,2026-02-03,U100140,PAN Verified,Google,iOS,Hyderabad,3.7.9,1,0,0,0,2
2026-02-06,2026-02-03,U100140,FD Payment Success,Google,iOS,Hyderabad,3.7.9,1,0,0,1,2
2026-02-06,2026-02-03,U100140,VKYC Success,Google,iOS,Hyderabad,3.7.9,1,0,1,0,2
2026-02-03,2026-02-03,U100141,Signup,Organic,Android,Delhi,3.8.0,1,0,0,0,2
2026-02-04,2026-02-03,U100141,Phone Verified,Organic,Android,Delhi,3.8.0,1,0,0,0,2
2026-02-03,2026-02-03,U100142,Signup,PaisaBazaar,Android,Bangalore,3.8.1,1,0,0,0,2
2026-02-04,2026-02-03,U100142,Phone Verified,PaisaBazaar,Android,Bangalore,3.8.1,1,0,0,0,2
2026-02-06,2026-02-03,U100142,PAN Verified,PaisaBazaar,Android,Bangalore,3.8.1,1,0,0,0,2
2026-02-07,2026-02-03,U100142,FD Payment Success,PaisaBazaar,Android,Bangalore,3.8.1,1,0,0,1,2
2026-02-06,2026-02-03,U100142,VKYC Success,PaisaBazaar,Android,Bangalore,3.8.1,1,0,1,0,2
2026-02-03,2026-02-03,U100143,Signup,Google,Android,Bangalore,3.8.1,1,0,0,0,2
2026-02-04,2026-02-03,U100143,Phone Verified,Google,Android,Bangalore,3.8.1,1,0,0,0,2
2026-02-03,2026-02-03,U100144,Signup,Organic,iOS,Hyderabad,3.7.9,1,0,0,0,2
2026-02-04,2026-02-03,U100144,Phone Verified,Organic,iOS,Hyderabad,3.7.9,1,0,0,0,2
2026-02-05,2026-02-03,U100144,PAN Verified,Organic,iOS,Hyderabad,3.7.9,1,0,0,0,2
2026-02-03,2026-02-03,U100145,Signup,CRED,Android,Mumbai,3.8.0,1,0,0,0,2
2026-02-04,2026-02-03,U100145,Phone Verified,CRED,Android,Mumbai,3.8.0,1,0,0,0,2
2026-02-05,2026-02-03,U100145,PAN Verified,CRED,Android,Mumbai,3.8.0,1,0,0,0,2
2026-02-03,2026-02-03,U100146,Signup,Google,Web,Delhi,3.7.9,1,0,0,0,2
2026-02-04,2026-02-03,U100146,Phone Verified,Google,Web,Delhi,3.7.9,1,0,0,0,2
